 Detector [0 = SRPD 1 = HF], Technique [0 = RXN 1 = SPM],  Stored [0 = Data 1 = Errors], Systematic [0 = Normal 1 = LOOSE 2 = NOMINAL 3 = TIGHT], Vertex [0 = Normal 1 = WIDE 2 = NARROW], Bin 0, Bin 1, Bin 2, Bin 3, Bin 4, Bin 5, Bin 6, 
0,0,0,0,0,-0.0534608,0.0127948,0.000923089,0.0126568,0.0195815,0.028241,-0.00208432
0,0,0,0,1,-0.0534608,0.0127948,0.000923089,0.0126568,0.0195815,0.028241,-0.00208432
0,0,0,0,2,-0.0251241,0.0210842,0.0063072,0.00741591,0.0157228,0.0121255,-0.0155633
0,0,0,1,0,-0.0611385,-0.0155877,0.00480311,0.0202011,0.0201685,0.0409421,-0.0479255
0,0,0,1,1,-0.0611385,-0.0155877,0.00480311,0.0202011,0.0201685,0.0409421,-0.0479255
0,0,0,1,2,-0.0745326,0.00429288,0.04311,0.0222257,0.0570276,0.0556794,-0.0256735
0,0,0,2,0,-0.0606209,-0.00552244,0.00981314,0.0179696,0.0202164,0.0377861,-0.0594933
0,0,0,2,1,-0.0606209,-0.00552244,0.00981314,0.0179696,0.0202164,0.0377861,-0.0594933
0,0,0,2,2,-0.0994662,0.0235011,0.00561464,0.00582885,0.025335,0.0178499,-0.00548219
0,0,0,3,0,-0.0265102,-0.00168143,0.00558144,0.0227319,0.027251,0.0290095,-0.0316158
0,0,0,3,1,-0.0265102,-0.00168143,0.00558144,0.0227319,0.027251,0.0290095,-0.0316158
0,0,0,3,2,-0.0384881,-0.0239512,0.0328461,0.0325448,0.0562305,0.0208721,-0.0476425
1,0,0,0,0,0.0248713,-0.000512317,-0.00424988,-0.0010333,-0.00542455,-0.00471452,-0.0081014
1,0,0,0,1,0.0248713,-0.000512317,-0.00424988,-0.0010333,-0.00542455,-0.00471452,-0.0081014
1,0,0,0,2,0.0224067,0.00193948,-0.00902492,-0.00528219,-0.0168671,-0.0180123,-0.0132325
1,0,0,1,0,0.00754606,0.00328832,-0.00483129,0.0025529,0.00115603,-0.000637376,0.0142931
1,0,0,1,1,0.00754606,0.00328832,-0.00483129,0.0025529,0.00115603,-0.000637376,0.0142931
1,0,0,1,2,0.0137067,0.00638077,-0.00930379,-0.00303701,-0.00592667,-0.0127668,0.00340366
1,0,0,2,0,0.0335517,0.00642827,0.00178544,-0.000118682,-0.00448413,0.00094543,-0.00770503
1,0,0,2,1,0.0335517,0.00642827,0.00178544,-0.000118682,-0.00448413,0.00094543,-0.00770503
